CountryCode,SurveyYear,BirthYear,Satisfied,Income,Education,Conserv,Religious,Male,Marital,DemocracyBad,StrongLeaderBad,ArmyLeaderBad,Age
528,2012,1960,6,3,8,4,3,0,4,1,4,4,52
528,2012,1948,9,NA,3,6,1,1,1,1,2,4,64
528,2012,1990,7,NA,9,3,1,0,NA,3,3,4,22
528,2012,1947,10,2,3,5,6,0,1,1,2,4,65
528,2012,1928,9,4,8,7,1,0,1,1,4,4,84
528,2012,1945,8,6,8,5,5,0,1,2,4,4,67
528,2012,1955,8,NA,4,6,1,1,1,2,2,4,57
528,2012,1928,8,3,4,3,1,1,5,2,2,3,84
528,2012,1972,7,3,5,NA,1,1,6,2,3,4,40
528,2012,1958,6,NA,5,NA,1,1,1,2,3,4,54
528,2012,1952,10,5,4,6,3,1,1,1,3,3,60
528,2012,1952,6,2,8,2,1,0,3,1,3,4,60
528,2012,1928,8,3,4,7,1,0,1,2,3,4,84
528,2012,1931,8,3,4,7,6,1,6,2,2,3,81
528,2012,1942,9,4,4,7,6,1,1,2,2,3,70
528,2012,1975,9,4,3,5,1,1,1,NA,NA,3,37
528,2012,1940,9,5,8,3,1,0,1,2,4,4,72
528,2012,1952,5,NA,4,6,4,1,6,3,3,3,60
528,2012,1935,7,8,9,9,1,0,1,1,1,3,77
528,2012,1974,7,4,4,NA,1,1,2,3,3,3,38
528,2012,1956,6,2,7,3,1,1,6,2,4,4,56
528,2012,1950,9,10,5,3,1,0,1,2,4,4,62
528,2012,1952,9,8,8,5,1,0,1,1,1,4,60
528,2012,1967,9,10,8,6,1,1,1,2,3,4,45
528,2012,1972,6,2,4,7,1,0,1,2,4,4,40
528,2012,1959,6,3,3,3,1,0,6,1,2,4,53
528,2012,1946,10,2,2,NA,1,1,3,NA,NA,NA,66
528,2012,1942,9,8,4,3,2,1,1,1,2,4,70
528,2012,1952,8,7,8,7,1,0,1,1,3,4,60
528,2012,1956,9,NA,3,7,4,1,1,2,NA,4,56
528,2012,1963,6,1,4,NA,1,1,6,NA,NA,4,49
528,2012,1938,9,6,3,8,1,1,1,2,3,3,74
528,2012,1951,7,10,9,4,3,0,1,1,3,4,61
528,2012,1952,7,2,4,4,1,0,6,2,NA,4,60
528,2012,1947,8,6,8,7,1,0,1,2,4,4,65
528,2012,1946,7,3,2,6,6,1,5,2,4,4,66
528,2012,1944,8,2,2,4,1,0,5,2,2,4,68
528,2012,1926,6,2,2,3,1,1,5,3,2,3,86
528,2012,1944,10,4,3,6,1,0,1,2,2,4,68
528,2012,1963,8,5,4,7,2,1,1,2,2,3,49
528,2012,1955,6,5,6,7,1,0,1,2,3,4,57
528,2012,1971,8,2,2,4,1,1,6,3,3,2,41
528,2012,1968,6,NA,7,7,2,0,1,1,3,4,44
528,2012,1977,7,2,3,NA,1,1,4,NA,NA,NA,35
528,2012,1966,5,1,3,7,2,1,3,2,2,3,46
528,2012,1977,8,5,8,5,4,1,1,1,3,4,35
528,2012,1986,6,4,9,5,5,1,6,2,NA,3,26
528,2012,1944,8,9,3,8,3,1,1,1,3,4,68
528,2012,1977,6,2,6,6,5,0,1,2,2,3,35
528,2012,1943,7,4,3,5,1,0,1,3,2,4,69
528,2012,1979,7,3,5,NA,1,1,6,2,NA,3,33
528,2012,1941,8,3,3,6,6,1,1,2,3,4,71
528,2012,1943,9,5,4,7,1,1,1,2,4,4,69
528,2012,1961,9,NA,4,8,1,1,1,1,4,4,51
528,2012,1960,6,2,3,7,1,0,1,3,4,3,52
528,2012,1961,7,7,9,2,1,1,NA,1,4,4,51
528,2012,1959,7,5,5,4,1,0,6,2,2,3,53
528,2012,1939,6,6,4,8,4,1,2,2,4,4,73
528,2012,1958,7,NA,9,NA,3,0,1,3,3,3,54
528,2012,1942,6,3,3,4,1,1,1,1,NA,4,70
528,2012,1955,8,3,2,NA,1,0,1,3,2,3,57
528,2012,1979,6,5,5,5,1,0,2,NA,NA,NA,33
528,2012,1984,6,4,8,3,1,0,6,1,2,4,28
528,2012,1965,5,1,5,1,1,1,6,2,4,4,47
528,2012,1972,8,3,4,7,1,1,6,3,NA,4,40
528,2012,1946,3,NA,3,5,1,0,1,NA,NA,4,66
528,2012,1956,10,5,3,7,1,0,1,2,3,4,56
528,2012,1988,10,4,5,NA,1,0,6,1,4,4,24
528,2012,1968,7,NA,8,NA,7,0,1,NA,NA,NA,44
528,2012,1943,9,9,9,4,3,0,3,2,4,4,69
528,2012,1940,7,3,4,5,2,1,1,1,3,3,72
528,2012,1940,9,2,3,6,1,1,5,2,2,3,72
528,2012,1939,6,2,4,5,1,0,2,2,NA,NA,73
528,2012,1935,8,4,8,8,4,1,5,1,3,3,77
528,2012,1942,6,5,4,8,1,0,1,1,3,4,70
528,2012,1950,9,3,3,8,5,0,1,3,2,4,62
528,2012,1942,8,5,5,6,3,1,1,NA,2,3,70
528,2012,1956,8,6,9,4,1,1,6,2,3,3,56
528,2012,1936,7,5,4,6,1,0,1,1,1,4,76
528,2012,1949,8,NA,4,6,5,1,1,2,NA,3,63
528,2012,1950,8,6,4,6,1,1,1,2,3,4,62
528,2012,1971,8,NA,5,5,1,0,1,2,NA,3,41
528,2012,1975,8,7,6,8,1,1,2,1,4,4,37
528,2012,1979,9,5,5,NA,1,1,1,NA,NA,NA,33
528,2012,1939,8,2,3,NA,1,1,5,NA,2,NA,73
528,2012,1972,8,8,5,6,1,1,2,1,4,4,40
528,2012,1958,7,6,5,5,1,0,1,2,4,4,54
528,2012,1962,8,5,5,7,7,0,1,1,4,4,50
528,2012,1968,7,3,5,6,1,0,3,2,3,4,44
528,2012,1966,7,5,8,6,2,1,6,2,3,3,46
528,2012,1950,8,1,8,1,2,0,6,2,4,4,62
528,2012,1967,9,5,8,5,1,0,1,1,3,4,45
528,2012,1987,8,NA,8,NA,NA,1,NA,NA,NA,NA,25
528,2012,1984,8,5,8,6,1,0,2,2,4,4,28
528,2012,1961,7,10,6,5,1,0,2,2,3,3,51
528,2012,1949,7,2,5,4,1,1,1,1,NA,4,63
528,2012,1938,5,NA,8,6,5,0,3,1,4,3,74
528,2012,1948,7,1,9,7,6,1,6,2,3,3,64
528,2012,1966,8,6,8,3,1,0,1,2,4,4,46
528,2012,1944,9,5,5,8,1,0,1,1,2,3,68
528,2012,1964,9,7,4,8,1,0,1,2,3,3,48
528,2012,1946,9,4,4,5,7,1,1,2,3,4,66
528,2012,1935,8,4,4,8,4,1,1,1,2,3,77
528,2012,1943,8,4,3,8,1,0,1,2,3,4,69
528,2012,1944,8,4,5,3,1,0,1,1,4,4,68
528,2012,1968,7,6,8,8,3,1,1,2,3,4,44
528,2012,1978,7,5,9,6,2,1,6,1,3,4,34
528,2012,1965,6,5,8,6,1,1,2,2,2,3,47
528,2012,1954,10,NA,3,8,1,1,1,NA,2,3,58
528,2012,1962,8,3,8,5,1,1,1,2,3,4,50
528,2012,1985,9,7,8,5,1,0,2,2,4,4,27
528,2012,1955,9,3,5,8,1,1,3,1,3,4,57
528,2012,1978,7,6,8,8,1,0,1,2,NA,4,34
528,2012,1942,8,NA,6,7,2,1,3,2,4,4,70
528,2012,1989,8,2,9,3,4,1,6,2,4,4,23
528,2012,1934,4,2,4,10,1,1,4,2,2,4,78
528,2012,1978,10,7,9,8,1,0,2,1,4,4,34
528,2012,1983,8,4,5,8,2,1,1,NA,NA,4,29
528,2012,1959,7,1,4,NA,6,1,6,NA,NA,NA,53
528,2012,1971,9,NA,5,NA,4,1,1,2,NA,3,41
528,2012,1970,8,8,9,6,5,1,6,1,4,3,42
528,2012,1943,7,2,4,6,1,1,5,4,2,4,69
528,2012,1961,7,4,8,7,1,1,3,1,4,4,51
528,2012,1980,5,6,5,8,1,0,1,NA,2,NA,32
528,2012,1956,4,7,8,1,1,0,1,NA,4,4,56
528,2012,1969,9,10,4,8,1,1,1,3,2,4,43
528,2012,1944,8,2,3,8,1,1,1,2,1,4,68
528,2012,1965,8,3,3,6,1,0,6,NA,2,4,47
528,2012,1950,8,6,8,3,3,0,2,1,4,4,62
528,2012,1978,NA,2,6,5,7,0,1,2,3,1,34
528,2012,1965,8,10,9,3,1,1,1,1,3,4,47
528,2012,1946,6,3,4,6,5,1,2,2,3,4,66
528,2012,1931,10,NA,4,7,1,1,2,NA,NA,NA,81
528,2012,1961,6,3,5,NA,7,1,6,2,3,3,51
528,2012,1943,8,5,4,8,6,1,1,1,2,3,69
528,2012,1954,7,7,9,3,4,1,1,2,4,4,58
528,2012,1956,7,3,5,5,3,1,1,1,3,4,56
528,2012,1946,7,6,8,5,5,0,1,1,4,4,66
528,2012,1948,7,4,3,4,1,1,1,2,3,4,64
528,2012,1960,7,5,8,7,1,0,1,1,4,3,52
528,2012,1963,7,6,6,4,1,1,1,2,2,NA,49
528,2012,1936,6,3,4,3,1,1,1,1,3,4,76
528,2012,1956,9,NA,2,NA,1,1,1,NA,NA,NA,56
528,2012,1971,8,7,5,8,1,0,2,1,1,4,41
528,2012,1959,8,6,8,NA,1,1,1,2,4,4,53
528,2012,1952,7,5,5,8,2,0,1,1,3,4,60
528,2012,1959,4,1,8,2,1,0,6,2,4,4,53
528,2012,1972,7,4,8,5,7,0,1,2,1,3,40
528,2012,1992,7,NA,4,NA,NA,1,2,NA,NA,NA,20
528,2012,1978,7,5,9,6,1,0,2,2,3,4,34
528,2012,1938,8,1,6,7,5,1,1,2,2,4,74
528,2012,1946,8,4,5,8,1,0,1,1,NA,4,66
528,2012,1967,7,8,9,7,7,1,1,2,3,4,45
528,2012,1952,7,5,7,5,1,0,6,1,4,4,60
528,2012,1991,6,1,8,4,1,0,6,2,3,4,21
528,2012,1959,7,NA,3,5,1,1,3,NA,NA,NA,53
528,2012,1968,6,1,5,3,4,0,2,2,4,4,44
528,2012,1961,7,5,6,7,1,1,1,2,NA,4,51
528,2012,1927,9,5,4,7,1,0,1,1,2,3,85
528,2012,1968,9,5,5,7,1,0,2,3,2,3,44
528,2012,1977,7,1,8,5,1,0,6,3,4,4,35
528,2012,1946,9,10,4,8,4,1,1,2,3,4,66
528,2012,1983,7,9,9,8,1,1,2,1,4,4,29
528,2012,1978,7,3,5,8,1,0,6,1,2,4,34
528,2012,1954,8,3,4,5,3,0,1,2,3,4,58
528,2012,1990,9,3,5,3,1,0,1,2,2,4,22
528,2012,1985,9,NA,9,3,1,1,2,2,4,4,27
528,2012,1946,8,4,3,8,2,0,1,2,1,4,66
528,2012,1942,9,4,8,6,1,0,6,2,4,4,70
528,2012,1960,8,6,8,3,5,1,1,1,4,4,52
528,2012,1961,7,4,4,4,1,1,6,1,3,4,51
528,2012,1962,7,NA,4,8,7,1,1,2,NA,4,50
528,2012,1945,7,3,5,5,3,0,6,2,3,4,67
528,2012,1948,10,1,2,NA,6,1,5,NA,NA,NA,64
528,2012,1966,7,NA,6,NA,NA,0,NA,NA,NA,NA,46
528,2012,1963,7,6,8,7,1,1,1,1,3,3,49
528,2012,1979,7,7,8,7,1,1,2,2,2,3,33
528,2012,1959,7,NA,7,10,1,0,1,2,3,4,53
528,2012,1991,8,NA,8,NA,4,1,4,2,4,3,21
528,2012,1962,8,8,4,5,4,1,1,2,3,4,50
528,2012,1989,NA,NA,8,NA,NA,0,NA,NA,NA,NA,23
528,2012,1976,9,2,7,4,4,1,1,2,4,4,36
528,2012,1974,9,7,9,6,1,1,1,1,4,4,38
528,2012,1937,8,4,4,5,4,1,5,3,1,4,75
528,2012,1973,4,2,8,6,1,1,6,2,4,4,39
528,2012,1951,9,10,9,2,1,0,1,1,4,4,61
528,2012,1982,9,8,6,4,4,1,1,1,4,4,30
528,2012,1953,9,NA,3,NA,1,1,1,NA,2,NA,59
528,2012,1932,5,3,4,5,1,1,5,1,4,4,80
528,2012,1971,7,7,5,NA,1,1,1,2,3,3,41
528,2012,1963,8,6,4,NA,2,1,1,3,3,3,49
528,2012,1937,9,3,7,8,7,0,1,1,2,4,75
528,2012,1932,6,4,8,5,1,1,5,2,4,4,80
528,2012,1952,6,NA,8,3,4,1,1,1,4,4,60
528,2012,1950,8,3,4,4,4,0,5,2,2,4,62
528,2012,1933,4,2,7,6,1,1,3,1,4,4,79
528,2012,1973,8,NA,5,9,1,0,3,NA,NA,NA,39
528,2012,1979,5,NA,3,NA,5,1,1,1,2,4,33
528,2012,1947,6,2,3,6,4,0,6,2,2,3,65
528,2012,1991,NA,NA,3,NA,NA,0,NA,NA,NA,NA,21
528,2012,1952,8,3,4,7,6,0,1,2,4,3,60
528,2012,1937,9,10,8,7,1,0,1,2,4,4,75
528,2012,1949,8,4,4,7,2,0,1,1,3,4,63
528,2012,1965,8,7,5,8,1,1,1,2,2,4,47
528,2012,1946,9,5,5,3,1,0,1,1,1,4,66
528,2012,1947,10,2,4,5,1,1,1,2,3,3,65
528,2012,1948,4,3,3,7,1,0,3,2,2,4,64
528,2012,1945,7,1,4,6,5,1,1,NA,2,NA,67
528,2012,1978,7,3,7,3,1,0,6,2,3,4,34
528,2012,1948,9,8,9,3,1,0,2,1,4,4,64
528,2012,1948,9,8,4,4,1,1,1,1,2,4,64
528,2012,1973,10,1,3,NA,2,1,NA,NA,NA,NA,39
528,2012,1965,3,4,5,1,1,0,1,2,2,4,47
528,2012,1934,8,6,8,4,2,0,1,2,4,4,78
528,2012,1952,5,1,3,5,3,1,6,2,2,4,60
528,2012,1955,7,4,4,1,1,0,6,2,NA,4,57
528,2012,1969,7,4,8,7,1,1,1,1,4,4,43
528,2012,1939,8,4,5,5,4,0,1,1,4,4,73
528,2012,1987,9,4,9,3,1,1,6,1,4,4,25
528,2012,1961,7,8,6,8,2,0,1,1,2,4,51
528,2012,1946,8,2,7,7,1,0,3,1,2,4,66
528,2012,1937,7,5,5,8,1,0,1,1,4,4,75
528,2012,1988,8,4,8,5,4,1,2,2,NA,4,24
528,2012,1984,7,5,9,7,1,0,2,1,2,4,28
528,2012,1950,8,1,8,3,6,1,3,1,4,4,62
528,2012,1945,8,6,8,2,1,0,1,1,2,4,67
528,2012,1950,9,NA,5,7,4,0,1,1,4,4,62
528,2012,1951,7,3,6,3,1,1,3,1,4,4,61
528,2012,1992,8,NA,9,4,2,1,6,2,3,4,20
528,2012,1938,8,4,3,7,6,0,1,NA,NA,NA,74
528,2012,1950,8,3,5,6,1,0,2,2,3,3,62
528,2012,1992,6,2,5,NA,3,1,6,2,2,NA,20
528,2012,1966,7,4,6,4,1,0,6,2,4,4,46
528,2012,1937,8,4,5,NA,1,0,2,1,4,4,75
528,2012,1938,9,6,7,7,4,1,1,1,3,4,74
528,2012,1944,5,1,1,5,1,1,2,2,3,4,68
528,2012,1957,7,8,5,7,1,0,1,2,3,4,55
528,2012,1966,8,5,5,5,5,1,1,2,1,3,46
528,2012,1976,7,1,3,NA,1,1,3,NA,NA,NA,36
528,2012,1972,2,1,5,NA,1,1,6,1,3,3,40
528,2012,1962,8,3,4,8,5,1,1,2,3,4,50
528,2012,1931,7,2,3,5,4,1,5,2,NA,NA,81
528,2012,1993,8,NA,9,8,5,0,6,3,3,3,19
528,2012,1940,8,1,3,3,1,1,5,2,1,2,72
528,2012,1945,9,8,9,7,1,0,1,1,3,4,67
528,2012,1965,NA,NA,6,NA,1,1,1,NA,NA,NA,47
528,2012,1951,8,6,9,3,1,1,1,1,4,4,61
528,2012,1949,8,3,8,7,7,0,1,2,4,4,63
528,2012,1950,7,4,4,4,2,0,1,NA,3,4,62
528,2012,1967,8,6,8,8,1,0,2,2,NA,2,45
528,2012,1976,7,NA,5,8,2,0,1,2,2,3,36
528,2012,1955,3,2,2,3,1,0,6,NA,3,4,57
528,2012,1970,8,4,7,6,1,1,6,3,3,3,42
528,2012,1965,6,NA,3,NA,3,0,1,NA,3,NA,47
528,2012,1930,8,NA,4,5,5,0,1,2,2,4,82
528,2012,1946,8,4,4,7,6,0,1,2,4,4,66
528,2012,1957,7,3,8,9,2,0,4,2,4,4,55
528,2012,1985,8,4,9,7,7,0,1,2,3,3,27
528,2012,1955,8,7,8,5,7,0,1,2,4,4,57
528,2012,1963,9,NA,7,2,1,0,6,2,4,4,49
528,2012,1946,9,3,2,NA,6,1,1,NA,NA,NA,66
528,2012,1965,7,6,4,NA,1,1,1,NA,2,3,47
528,2012,1989,8,NA,6,6,1,0,6,1,NA,4,23
528,2012,1948,9,2,7,6,7,1,6,3,4,4,64
528,2012,1978,7,6,5,7,1,0,1,1,3,4,34
528,2012,1935,9,5,6,8,1,1,1,1,2,4,77
528,2012,1945,7,2,3,7,6,1,5,2,NA,3,67
528,2012,1952,5,6,3,5,5,0,3,2,3,4,60
528,2012,1974,8,NA,8,5,1,1,1,2,2,3,38
528,2012,1950,4,2,5,8,1,0,6,2,2,4,62
528,2012,1939,8,2,4,7,3,1,3,1,2,4,73
528,2012,1941,7,3,4,1,1,1,1,1,3,3,71
528,2012,1983,6,3,8,7,6,1,6,1,2,4,29
528,2012,1956,6,7,8,5,1,1,1,2,NA,4,56
528,2012,1980,4,3,9,4,2,1,1,2,2,4,32
528,2012,1955,8,5,6,5,4,0,1,3,2,3,57
528,2012,1951,9,5,4,2,1,1,1,2,2,4,61
528,2012,1960,7,3,9,5,5,0,1,2,NA,4,52
528,2012,1958,10,NA,5,5,4,1,2,NA,NA,NA,54
528,2012,1975,10,6,5,7,4,0,2,3,2,2,37
528,2012,1944,4,9,7,1,3,0,1,1,3,4,68
528,2012,1948,8,5,8,3,1,0,6,2,4,4,64
528,2012,1975,7,NA,4,5,1,1,1,NA,NA,NA,37
528,2012,1941,6,2,5,5,6,1,5,2,1,4,71
528,2012,1956,6,7,9,4,1,0,1,1,2,4,56
528,2012,1941,9,4,2,5,6,0,1,1,2,3,71
528,2012,1987,8,5,8,2,1,1,1,2,4,4,25
528,2012,1988,8,6,8,7,1,1,2,1,4,4,24
528,2012,1979,7,4,4,3,3,0,2,2,4,4,33
528,2012,1962,7,3,8,6,1,1,6,1,2,4,50
528,2012,1946,8,6,8,6,3,0,1,2,2,4,66
528,2012,1954,7,7,4,5,1,0,1,2,4,4,58
528,2012,1946,7,6,9,2,1,0,3,1,4,4,66
528,2012,1965,7,4,3,10,1,0,1,1,2,3,47
528,2012,1991,10,3,6,7,1,1,2,NA,NA,2,21
528,2012,1935,7,3,4,8,1,0,5,2,2,4,77
528,2012,1961,6,2,8,1,1,1,3,1,4,4,51
528,2012,1973,NA,4,5,NA,1,1,1,2,1,3,39
528,2012,1932,8,2,4,8,5,0,1,NA,NA,4,80
528,2012,1954,5,2,6,1,1,1,6,1,2,4,58
528,2012,1973,7,6,9,7,5,1,6,2,NA,4,39
528,2012,1951,6,3,5,4,1,1,6,2,NA,4,61
528,2012,1952,7,2,4,NA,1,1,3,2,NA,3,60
528,2012,1948,8,4,8,6,2,0,1,1,3,4,64
528,2012,1945,9,3,5,6,1,0,1,2,NA,4,67
528,2012,1962,8,8,9,5,1,1,1,1,4,4,50
528,2012,1969,8,4,5,NA,1,1,2,4,1,4,43
528,2012,1966,8,2,5,NA,1,1,3,NA,NA,NA,46
528,2012,1968,9,NA,5,NA,1,1,1,2,3,3,44
528,2012,1959,8,9,9,2,3,0,1,1,4,4,53
528,2012,1942,7,2,4,7,4,1,6,4,NA,4,70
528,2012,1946,5,2,6,6,1,1,3,3,4,4,66
528,2012,1945,7,2,4,7,6,1,1,1,2,4,67
528,2012,1963,8,NA,7,6,1,1,4,1,3,4,49
528,2012,1956,6,NA,NA,5,2,1,4,3,4,4,56
528,2012,1951,9,2,4,NA,1,1,2,2,2,3,61
528,2012,1947,7,10,8,8,1,0,1,1,2,4,65
528,2012,1953,4,3,4,7,1,0,4,2,4,4,59
528,2012,1946,8,6,8,6,7,0,1,2,3,3,66
528,2012,1926,5,8,7,7,1,0,6,2,4,4,86
528,2012,1933,10,4,4,5,1,0,1,2,2,3,79
528,2012,1951,9,NA,3,10,7,1,1,1,2,4,61
528,2012,1954,8,6,4,4,6,1,1,1,4,4,58
528,2012,1943,7,NA,8,5,5,0,1,2,4,4,69
528,2012,1968,8,4,5,NA,3,1,1,NA,NA,NA,44
528,2012,1943,8,5,8,5,6,0,1,1,4,4,69
528,2012,1939,6,5,7,8,1,0,1,1,3,4,73
528,2012,1965,5,NA,8,3,4,0,1,1,4,4,47
528,2012,1964,8,6,8,2,1,1,1,2,4,4,48
528,2012,1992,8,NA,5,NA,6,1,6,1,2,3,20
528,2012,1983,8,3,4,7,1,0,2,NA,3,NA,29
528,2012,1943,7,4,2,NA,7,1,1,NA,NA,NA,69
528,2012,1936,8,NA,5,NA,1,1,2,NA,NA,NA,76
528,2012,1951,10,10,9,3,1,0,4,1,4,4,61
528,2012,1969,7,7,8,3,1,1,1,2,2,4,43
528,2012,1985,7,NA,8,9,1,0,2,1,3,3,27
528,2012,1969,9,5,8,6,2,1,1,2,3,4,43
528,2012,1937,8,NA,8,6,6,0,1,2,3,4,75
528,2012,1959,8,5,8,3,1,1,1,1,4,4,53
528,2012,1933,6,6,9,6,6,0,3,2,3,4,79
528,2012,1972,8,2,9,8,6,0,2,1,4,4,40
528,2012,1941,6,2,3,6,6,1,5,4,2,4,71
528,2012,1968,7,3,8,7,4,0,2,1,3,4,44
528,2012,1992,7,1,7,6,1,1,6,1,3,4,20
528,2012,1950,8,10,8,4,2,1,1,2,3,4,62
528,2012,1984,8,7,5,4,1,1,1,2,2,3,28
528,2012,1971,8,5,6,3,1,1,1,1,4,4,41
528,2012,1923,7,NA,NA,3,4,0,1,2,3,4,89
528,2012,1992,9,NA,9,7,1,1,6,2,3,4,20
528,2012,1977,7,4,9,NA,1,1,2,NA,2,4,35
528,2012,1971,8,7,8,8,1,0,2,1,2,4,41
528,2012,1932,10,2,3,NA,2,0,5,2,3,3,80
528,2012,1966,8,8,3,8,1,1,1,1,2,3,46
528,2012,1981,8,5,9,2,2,1,1,1,4,4,31
528,2012,1961,8,3,3,NA,1,0,1,3,1,3,51
528,2012,1964,7,10,9,5,1,1,1,2,4,4,48
528,2012,1977,7,NA,5,NA,1,1,1,NA,NA,NA,35
528,2012,1946,8,NA,3,5,3,1,1,2,NA,NA,66
528,2012,1931,6,NA,3,7,1,0,1,2,1,3,81
528,2012,1963,5,NA,9,NA,NA,0,1,NA,NA,NA,49
528,2012,1971,10,NA,6,NA,3,1,1,NA,NA,NA,41
528,2012,1979,10,NA,9,7,4,1,1,2,2,4,33
528,2012,1957,7,2,4,5,5,1,1,2,NA,3,55
528,2012,1944,7,NA,5,5,6,1,1,2,NA,NA,68
528,2012,1945,8,2,2,2,1,0,5,2,2,3,67
528,2012,1957,8,NA,8,NA,1,1,1,NA,NA,NA,55
528,2012,1986,7,4,8,NA,4,1,1,1,2,NA,26
528,2012,1963,7,6,5,9,1,1,1,2,4,4,49
528,2012,1959,8,3,8,8,1,1,6,1,2,3,53
528,2012,1959,8,3,3,6,6,1,1,1,2,4,53
528,2012,1974,8,NA,5,4,1,1,2,NA,NA,4,38
528,2012,1985,8,NA,NA,NA,NA,1,2,NA,NA,NA,27
528,2012,1928,6,2,4,2,4,0,5,1,4,4,84
528,2012,1990,4,NA,NA,NA,NA,1,NA,NA,NA,NA,22
528,2012,1972,8,5,8,6,2,1,1,1,4,3,40
528,2012,1970,8,5,8,4,1,1,1,2,3,3,42
528,2012,1984,5,2,3,5,2,0,6,3,3,2,28
528,2012,1964,5,1,5,10,1,0,2,2,NA,2,48
528,2012,1951,8,4,4,NA,6,1,1,2,2,NA,61
528,2012,1957,8,3,3,6,2,0,5,2,2,4,55
528,2012,1968,8,5,8,6,4,1,1,1,2,4,44
528,2012,1944,9,3,5,1,1,0,1,2,4,4,68
528,2012,1935,6,3,4,10,4,1,3,NA,NA,NA,77
528,2012,1943,8,3,3,6,1,0,1,2,2,3,69
528,2012,1941,8,7,8,7,4,1,1,2,3,4,71
528,2012,1949,8,1,5,7,4,1,5,4,2,4,63
528,2012,1933,8,6,6,NA,5,0,1,1,4,4,79
528,2012,1983,8,7,5,9,1,0,2,1,NA,4,29
528,2012,1964,7,6,3,3,1,1,2,1,2,3,48
528,2012,1976,8,7,8,8,1,0,1,2,1,2,36
528,2012,1963,8,6,3,6,1,0,1,1,4,4,49
528,2012,1930,10,1,3,10,5,1,1,1,1,4,82
528,2012,1952,7,1,3,5,2,1,3,NA,2,4,60
528,2012,1937,8,4,5,8,4,0,1,1,4,3,75
528,2012,1950,7,NA,8,3,1,1,2,2,4,4,62
528,2012,1973,9,4,8,8,7,0,1,3,1,3,39
528,2012,1980,9,7,5,6,6,0,1,1,2,3,32
528,2012,1979,9,7,8,7,3,1,2,2,2,3,33
528,2012,1985,8,NA,NA,NA,NA,1,NA,NA,NA,NA,27
528,2012,1957,8,7,8,2,1,0,1,1,4,4,55
528,2012,1961,5,2,5,5,2,1,1,1,2,3,51
528,2012,1940,9,4,8,6,5,1,3,1,2,4,72
528,2012,1983,6,10,8,3,1,0,6,1,2,4,29
528,2012,1986,9,7,9,8,5,1,1,1,3,3,26
528,2012,1967,7,6,5,3,1,0,3,1,4,4,45
528,2012,1949,7,NA,4,6,1,0,1,1,4,4,63
528,2012,1965,8,2,5,6,NA,1,6,3,2,4,47
528,2012,1984,8,3,9,8,2,0,4,1,4,4,28
528,2012,1976,8,4,5,10,1,1,2,NA,NA,4,36
528,2012,1964,7,5,5,5,2,0,1,2,4,4,48
528,2012,1939,9,3,2,1,1,1,1,2,NA,3,73
528,2012,1948,8,8,8,7,2,0,1,1,2,4,64
528,2012,1962,7,2,5,4,1,1,3,1,3,4,50
528,2012,1994,3,NA,4,5,1,1,NA,NA,NA,NA,18
528,2012,1956,2,3,5,NA,5,1,1,1,NA,4,56
528,2012,1945,6,NA,7,5,1,1,3,2,2,3,67
528,2012,1953,7,1,8,4,6,1,6,1,3,4,59
528,2012,1952,8,3,5,6,5,1,3,1,1,4,60
528,2012,1955,9,4,5,6,6,1,1,2,2,4,57
528,2012,1930,7,5,3,6,6,1,1,2,3,4,82
528,2012,1964,8,4,4,8,4,0,1,1,4,4,48
528,2012,1959,7,4,5,2,1,0,1,1,1,4,53
528,2012,1955,10,10,9,3,4,0,1,1,4,4,57
528,2012,1971,6,4,4,5,1,1,1,2,NA,NA,41
528,2012,1945,8,4,4,5,1,0,1,2,2,4,67
528,2012,1959,7,4,3,5,1,0,3,1,3,4,53
528,2012,1935,7,6,4,7,3,1,1,1,2,4,77
528,2012,1961,9,NA,8,7,1,1,1,2,4,4,51
528,2012,1952,5,5,9,6,1,1,5,2,4,4,60
528,2012,1958,9,3,3,6,1,0,1,2,2,3,54
528,2012,1980,NA,NA,5,NA,NA,1,NA,NA,NA,NA,32
528,2012,1963,8,NA,8,6,1,1,2,1,4,4,49
528,2012,1959,5,6,5,4,3,1,1,2,3,4,53
528,2012,1980,5,NA,5,3,6,0,1,1,3,4,32
528,2012,1935,6,NA,4,7,1,1,5,2,NA,3,77
528,2012,1956,7,6,8,3,1,1,1,1,4,4,56
528,2012,1991,8,1,9,4,1,0,6,1,4,4,21
528,2012,1949,8,4,4,6,6,1,1,2,2,4,63
528,2012,1972,8,9,8,8,5,0,1,2,2,3,40
528,2012,1949,8,1,1,6,7,1,6,NA,NA,NA,63
528,2012,1944,7,3,4,NA,1,1,1,NA,NA,NA,68
528,2012,1980,8,9,9,7,1,1,1,2,4,3,32
528,2012,1943,9,4,2,5,1,0,1,1,4,4,69
528,2012,1948,9,3,6,4,1,1,6,1,2,2,64
528,2012,1939,7,6,8,3,6,0,1,1,4,4,73
528,2012,1968,7,2,6,5,5,1,1,1,3,4,44
528,2012,1958,7,8,6,5,1,1,1,2,4,4,54
528,2012,1947,8,5,8,6,1,0,1,1,3,4,65
528,2012,1990,7,3,8,4,1,1,2,3,3,NA,22
528,2012,1992,5,NA,5,NA,1,1,6,NA,NA,NA,20
528,2012,1924,7,2,3,NA,5,0,5,1,2,4,88
