id,neighborhood,host_since,superhost,host_acceptance_rate,host_total_listings,room_type,accommodates,bathrooms,bedrooms,beds,price,min_nights,total_reviews,avg_rating
1871,Shaw,1/26/2021,F,1,41,Private room,3,1 private bath,,1,171,1,14,4.07
1872,Shaw,1/26/2021,F,1,41,Private room,3,1 private bath,,1,171,1,79,4.54
1873,Union Station,7/26/2014,T,,1,Entire home/apt,2,1 bath,1,1,141,2,94,4.96
1874,Georgetown,9/7/2014,F,1,2,Entire home/apt,1,1 bath,1,1,60,31,2,5
1875,Dupont Circle,1/30/2021,T,1,8,Entire home/apt,6,2 baths,3,4,349,1,80,4.93
1877,Shaw,1/26/2021,F,1,41,Private room,3,1 private bath,,1,171,1,6,4
1878,Shaw,1/26/2021,F,1,41,Private room,3,1 private bath,,1,171,1,102,4.65
1879,Dupont Circle,7/29/2015,F,0.99,339,Private room,2,1 private bath,1,1,105,1,104,4.67
1881,Shaw,1/26/2021,F,1,41,Private room,3,1 private bath,,1,171,1,42,4.31
1882,Union Station,1/2/2020,T,1,2,Entire home/apt,1,1 bath,1,1,79,2,14,4.86
1884,Union Station,2/13/2012,T,0.99,2,Entire home/apt,4,1 bath,1,2,136,2,106,4.96
1887,Capitol Hill,4/7/2021,F,0.97,11,Entire home/apt,4,1 bath,1,1,122,3,34,4.38
1888,Union Station,4/9/2021,T,0.97,1,Entire home/apt,3,1 bath,2,2,161,3,62,4.97
1889,Union Station,4/25/2015,T,1,1,Entire home/apt,6,1 bath,2,2,231,1,188,4.89
1890,Shaw,6/30/2015,T,1,1,Entire home/apt,4,2 baths,2,2,278,1,152,4.99
1891,Capitol Hill,10/3/2015,T,1,16,Entire home/apt,6,2 baths,2,4,377,2,130,4.95
1894,Union Station,3/25/2013,F,0.99,8001,Private room,4,1 bath,1,2,315,2,5,5
1895,Dupont Circle,7/29/2015,F,0.99,339,Entire home/apt,2,1 bath,1,1,253,31,22,4.64
1896,Dupont Circle,7/29/2015,F,0.99,339,Entire home/apt,4,2 baths,2,3,403,31,18,4.72
1897,Capitol Hill,2/22/2016,T,1,1,Entire home/apt,4,1 bath,1,2,163,2,88,4.99
1898,Capitol Hill,7/29/2015,F,0.99,339,Entire home/apt,5,1 bath,2,2,302,31,55,4.67
1899,Capitol Hill,7/29/2015,F,0.99,339,Entire home/apt,3,1 bath,1,2,224,2,71,4.76
1900,Capitol Hill,5/22/2016,T,0.92,1,Entire home/apt,3,1 bath,1,2,115,1,56,4.93
1901,Dupont Circle,8/2/2016,T,1,2,Entire home/apt,2,1 bath,1,1,145,3,32,4.94
1905,Union Station,4/2/2018,F,1,10,Entire home/apt,4,1 bath,2,3,249,3,44,4.77
1906,Dupont Circle,3/17/2014,F,1,3,NA,2,1 bath,1,1,151,2,92,4.71
1908,Dupont Circle,10/16/2014,T,1,4,Entire home/apt,5,2 baths,2,3,230,1,63,4.79
1911,Shaw,12/22/2013,T,0.75,1,Entire home/apt,6,1.5 baths,3,3,379,3,47,5
1912,Capitol Hill,7/29/2015,F,0.99,339,Entire home/apt,6,1 bath,2,3,147,31,1,5
1913,Capitol Hill,7/29/2015,F,0.99,339,Entire home/apt,4,1 bath,1,2,147,31,1,4
1914,Capitol Hill,7/29/2015,F,0.99,339,Entire home/apt,5,1 bath,2,3,162,31,1,5
1916,Dupont Circle,6/8/2015,T,0.98,3,Entire home/apt,2,1 bath,,2,136,1,120,4.83
1919,Dupont Circle,1/18/2015,T,0.99,1,Entire home/apt,5,1 bath,2,3,227,1,139,4.94
1921,Union Station,7/29/2015,F,0.99,339,Entire home/apt,9,2.5 baths,4,6,421,2,56,4.91
1922,Georgetown,11/6/2015,F,,1,Entire home/apt,6,1.5 baths,2,4,238,31,7,4.86
1923,Foggy Bottom,12/16/2016,F,0.97,5607,Entire home/apt,2,1 bath,1,1,270,32,1,3
1924,Dupont Circle,5/10/2021,T,0.99,1,Entire home/apt,3,1 bath,1,2,182,2,118,4.97
1925,Union Station,6/4/2012,T,1,1,Entire home/apt,4,1 bath,1,2,130,1,159,4.91
1926,Dupont Circle,7/29/2015,F,0.99,339,Entire home/apt,4,1 bath,1,2,230,31,12,4.42
1928,Union Station,5/7/2019,T,0.98,17,Entire home/apt,10,3 baths,3,4,284,2,161,4.87
1929,Union Station,5/7/2019,T,0.98,17,Entire home/apt,10,3 baths,3,4,392,2,162,4.86
1930,Georgetown,5/18/2009,F,0.99,164,Entire home/apt,5,3.5 baths,3,3,333,31,1,5
1932,Shaw,5/17/2021,T,0.99,2,Entire home/apt,4,1 bath,1,2,217,2,110,4.8
1937,Capitol Hill,12/6/2017,T,1,2,Entire home/apt,3,1 bath,1,2,108,1,150,4.97
1938,Union Station,9/11/2015,T,0.99,1,Entire home/apt,5,1 bath,1,3,149,2,108,4.96
1940,Shaw,7/29/2015,F,0.99,339,Entire home/apt,4,1 bath,1,2,153,1,71,4.82
1943,Dupont Circle,7/22/2013,F,0.24,221,Entire home/apt,3,1.5 baths,1,1,139,31,1,5
1944,Union Station,7/22/2013,F,0.24,221,Entire home/apt,4,2 baths,2,2,209,31,1,5
1945,Shaw,7/22/2013,F,0.24,221,Entire home/apt,2,1 bath,1,1,127,31,1,4
1946,Dupont Circle,7/22/2013,F,0.24,221,Entire home/apt,3,1 bath,1,1,106,31,1,4
1947,Georgetown,9/20/2014,T,1,16,Entire home/apt,4,1 bath,2,2,176,1,200,4.73
1948,Union Station,2/23/2015,T,1,1,Entire home/apt,6,1 bath,2,3,201,2,160,4.91
1950,Shaw,1/24/2019,F,1,6,Entire home/apt,10,2 baths,5,5,633,1,25,4.44
1951,Shaw,1/24/2019,F,1,6,Shared room,2,2 shared baths,,1,117,1,40,4.6
1953,Union Station,9/23/2016,T,,27,Entire home/apt,11,2.5 baths,4,5,512,1,50,4.72
1954,Union Station,4/6/2011,T,0.99,193,Entire home/apt,2,1 bath,1,1,176,2,85,4.74
1955,Capitol Hill,7/29/2015,F,0.99,339,Entire home/apt,4,1 bath,1,1,279,1,49,4.78
1956,Dupont Circle,4/3/2016,T,1,1,NA,4,1 bath,1,2,221,1,101,5
1957,Dupont Circle,7/22/2013,F,0.24,221,Entire home/apt,3,1 bath,1,1,145,31,1,1
1959,Capitol Hill,6/5/2021,T,0.99,1,Entire home/apt,4,1 bath,1,2,190,2,83,4.88
1960,Shaw,1/24/2019,F,1,6,Shared room,2,2 shared baths,,1,117,1,26,4.38
1961,Shaw,1/24/2019,F,1,6,Shared room,2,2 shared baths,,1,117,1,34,4.35
1962,Shaw,1/24/2019,F,1,6,Shared room,2,2 shared baths,,1,117,1,44,4.57
1963,Shaw,1/24/2019,F,1,6,Shared room,2,2 shared baths,,1,117,1,43,4.6
1965,Dupont Circle,4/27/2016,F,0.81,44,Entire home/apt,2,1 bath,1,2,88,31,11,4.82
1966,Union Station,7/10/2014,T,1,1,Entire home/apt,2,1 bath,1,1,155,2,18,4.89
1968,Dupont Circle,8/26/2019,T,0.98,21,Entire home/apt,5,1 bath,2,2,330,2,121,4.88
1970,Shaw,2/16/2015,T,1,5,Entire home/apt,4,1 bath,1,1,178,1,173,4.91
1973,Union Station,5/21/2021,F,0.88,3,Entire home/apt,4,1 bath,1,2,100,31,44,4.93
1974,Dupont Circle,7/29/2015,F,0.99,339,Entire home/apt,2,1 bath,1,1,272,31,48,4.94
1975,Capitol Hill,6/17/2013,T,0.95,2,Entire home/apt,3,1 bath,1,1,190,3,38,4.84
1977,Shaw,6/16/2021,T,0.99,1,Entire home/apt,6,1 bath,2,2,213,1,182,4.99
1980,Shaw,8/18/2019,T,0.99,1,Entire home/apt,2,1 bath,1,1,159,2,107,4.91
1985,Union Station,8/3/2016,F,,1,Entire home/apt,3,1 bath,,1,86,2,21,4.95
1988,Union Station,12/23/2014,F,0.99,2244,Private room,8,2 baths,2,4,703,1,2,5
1989,Union Station,11/27/2016,T,0.99,1,Entire home/apt,2,1 bath,1,1,95,2,87,4.86
1991,Capitol Hill,8/29/2013,T,0.96,2,Entire home/apt,6,2.5 baths,3,3,453,1,40,4.98
1993,Dupont Circle,4/6/2018,F,0.83,11,Entire home/apt,4,1 bath,1,2,105,31,2,5
1995,Dupont Circle,7/5/2021,F,,1,Entire home/apt,4,1 bath,1,2,149,31,10,4.8
1997,Dupont Circle,8/26/2019,T,0.98,21,Entire home/apt,8,3 baths,4,4,823,2,4,4.75
1998,Dupont Circle,8/26/2019,T,0.98,21,Entire home/apt,9,3 baths,4,5,1107,2,3,4.33
2000,Capitol Hill,5/5/2016,T,1,2,Entire home/apt,4,1 bath,1,2,120,31,3,4.67
2002,Capitol Hill,3/16/2012,T,0.97,1,Entire home/apt,4,1 bath,1,2,210,3,45,4.98
2003,Dupont Circle,4/27/2016,F,0.81,44,Entire home/apt,2,1 bath,1,2,79,31,7,4.86
2006,Shaw,6/17/2017,T,0.89,1,Entire home/apt,3,1 bath,1,2,170,2,32,4.97
2007,Dupont Circle,4/6/2018,F,0.83,11,Entire home/apt,2,1 bath,1,1,88,31,11,4.91
2010,Union Station,8/5/2014,T,0.97,6,Entire home/apt,4,1 bath,1,2,176,2,122,5
2011,Shaw,6/18/2012,F,1,1,Entire home/apt,2,1 bath,1,1,163,28,5,4.8
2012,Capitol Hill,7/7/2018,F,0.99,1,Entire home/apt,4,1 bath,1,2,122,3,63,4.63
2014,Dupont Circle,7/22/2013,F,0.24,221,Entire home/apt,3,1 bath,1,1,120,31,1,4
2015,Capitol Hill,5/14/2014,F,,4,Entire home/apt,2,1 bath,1,1,120,31,7,5
2017,Dupont Circle,4/27/2016,F,0.81,44,Entire home/apt,2,1 bath,1,1,99,31,4,5
2018,Dupont Circle,4/27/2016,F,0.81,44,Entire home/apt,4,1 bath,2,2,110,31,5,5
2019,Capitol Hill,7/29/2015,F,0.99,339,Entire home/apt,2,1 bath,1,1,103,31,2,5
2023,Union Station,8/5/2021,T,0.99,1,Entire home/apt,4,1 bath,2,3,257,2,125,4.91
2025,Capitol Hill,2/12/2020,T,0.99,1,Entire home/apt,6,1 bath,2,3,304,2,108,4.86
2026,Shaw,9/15/2014,T,0.96,3,Entire home/apt,2,1 bath,1,2,167,5,58,4.88
2027,Shaw,7/29/2015,F,0.99,339,Entire home/apt,6,2 baths,2,3,236,31,56,4.88
2028,Capitol Hill,8/14/2020,F,,1,Entire home/apt,4,1 bath,2,2,271,31,24,4.58
2029,Shaw,8/16/2020,F,0.99,4,Entire home/apt,5,1 bath,2,3,213,1,112,4.79
2032,Capitol Hill,5/11/2015,T,0.98,27,Entire home/apt,4,2 baths,2,2,254,4,31,4.65
2033,Union Station,5/18/2013,F,0.76,3,Entire home/apt,3,1 bath,1,1,102,2,15,5
2034,Georgetown,5/14/2012,T,0.99,3,Entire home/apt,2,1 bath,1,1,117,2,113,4.85
2035,Union Station,7/10/2014,F,1,8,Entire home/apt,2,1 bath,1,1,108,14,1,1
2036,Union Station,11/21/2020,T,0.78,2,Entire home/apt,1,1 bath,,1,130,5,10,5
2037,Union Station,10/15/2015,T,0.98,1,Entire home/apt,6,1 bath,2,3,208,1,186,4.9
2038,Capitol Hill,10/15/2018,T,0.95,2,Entire home/apt,2,1 bath,1,1,125,2,45,4.98
2040,Union Station,9/5/2012,T,0.97,1,Entire home/apt,3,1 bath,1,2,85,3,39,4.79
2042,Dupont Circle,10/15/2015,T,0.98,284,Entire home/apt,8,2 baths,3,4,273,3,59,4.71
2044,Union Station,5/29/2012,T,1,4,Entire home/apt,4,1 bath,,2,126,1,154,4.92
2045,Union Station,8/30/2021,F,0.94,2,Entire home/apt,6,2.5 baths,2,4,331,31,15,4.67
2046,Dupont Circle,2/6/2015,T,1,2,Entire home/apt,2,1 bath,1,1,230,3,71,5
2047,Dupont Circle,8/13/2013,F,0.99,196,Entire home/apt,6,2 baths,3,3,460,7,33,4.64
2048,Dupont Circle,8/13/2013,F,0.99,196,Entire home/apt,6,3 baths,3,3,309,7,39,4.44
2049,Capitol Hill,9/1/2021,T,1,1,Entire home/apt,4,1 bath,2,3,173,3,24,4.96
2050,Capitol Hill,8/21/2016,T,1,1,Entire home/apt,4,1 bath,2,2,296,2,71,5
2051,Union Station,6/1/2021,T,1,2,Entire home/apt,15,3.5 baths,4,6,636,2,33,4.79
2054,Capitol Hill,5/16/2011,T,0.95,1,Entire home/apt,2,1 bath,,1,75,1,89,4.89
2057,Capitol Hill,4/7/2021,F,0.97,11,Entire home/apt,6,2 baths,2,3,253,3,20,3.9
2058,Georgetown,5/18/2009,F,0.99,164,Entire home/apt,4,2 baths,2,2,189,31,2,5
2059,Capitol Hill,5/11/2015,T,0.98,27,Entire home/apt,6,4 baths,4,4,347,4,28,4.79
2060,Dupont Circle,10/8/2018,F,0.99,83,Private room,2,1 bath,,1,180,1,51,4.16
2061,Dupont Circle,10/8/2018,F,0.99,83,Private room,2,1 bath,,1,219,1,55,4.49
2062,Dupont Circle,10/8/2018,F,0.99,83,Private room,2,1 bath,,1,235,1,2,4.5
2063,Dupont Circle,10/8/2018,F,0.99,83,Private room,2,1 bath,,1,203,1,421,4.44
2064,Dupont Circle,10/8/2018,F,0.99,83,Private room,2,1 bath,,1,211,1,120,4.48
2065,Shaw,9/13/2021,T,0.99,1,Entire home/apt,2,1 bath,,1,131,2,103,4.83
2066,Union Station,12/16/2016,F,0.97,5607,Entire home/apt,2,1 bath,1,1,186,32,2,5
2067,Union Station,9/18/2021,F,1,2,Entire home/apt,8,3.5 baths,3,5,225,5,26,4.65
2069,Union Station,10/7/2011,T,0.91,1,Entire home/apt,4,1 bath,1,1,152,2,114,4.98
2070,Georgetown,4/6/2011,T,0.99,193,Entire home/apt,5,1.5 baths,2,2,252,2,54,4.87
2071,Georgetown,4/6/2011,T,0.99,193,Entire home/apt,3,1 bath,1,1,148,1,49,4.76
2072,Georgetown,4/6/2011,T,0.99,193,Entire home/apt,7,2.5 baths,3,3,400,2,27,4.81
2075,Foggy Bottom,2/22/2021,F,0.98,6,Entire home/apt,2,1 bath,1,1,208,1,20,4.7
2076,Foggy Bottom,2/22/2021,F,0.98,6,Entire home/apt,4,1 bath,1,1,246,1,52,4.58
2077,Capitol Hill,5/11/2016,T,0.97,8,Entire home/apt,4,2 baths,2,2,350,2,8,5
2078,Shaw,9/7/2021,F,1,6,Entire home/apt,4,1 bath,1,2,200,1,17,4.59
2079,Shaw,9/7/2021,F,1,6,Entire home/apt,4,1 bath,1,2,194,1,23,4.57
2080,Shaw,9/7/2021,F,1,6,Entire home/apt,5,1 bath,2,3,275,1,47,4.87
2081,Shaw,9/7/2021,F,1,6,Entire home/apt,4,1 bath,1,2,205,1,23,4.65
2082,Dupont Circle,10/8/2015,T,1,2,Entire home/apt,2,1 bath,1,1,164,2,60,4.93
2085,Dupont Circle,7/29/2015,F,0.99,339,Entire home/apt,2,1 bath,1,1,180,31,15,4.2
2086,Union Station,9/29/2021,T,0.97,2,Entire home/apt,5,2 baths,3,3,426,3,40,4.9
2087,Dupont Circle,1/22/2015,T,1,1,Entire home/apt,4,2 baths,2,2,135,31,19,4.89
2089,Shaw,10/2/2021,T,1,1,Entire home/apt,4,1 bath,2,3,156,1,140,4.91
2090,Union Station,6/1/2021,T,1,2,Entire home/apt,10,2.5 baths,3,4,589,31,5,5
2092,Union Station,6/16/2016,T,1,1,Entire home/apt,4,1 bath,1,1,125,1,138,4.93
2093,Union Station,9/2/2013,F,1,14,Entire home/apt,4,1 bath,1,2,105,2,72,4.74
2094,Union Station,9/23/2016,T,,27,Entire home/apt,2,1 bath,1,1,1000,2,11,4.91
2096,Capitol Hill,12/27/2014,F,1,2,Entire home/apt,4,1 bath,1,2,80,2,89,4.7
2097,Capitol Hill,9/30/2014,F,,1,Entire home/apt,2,1 bath,1,1,129,1,26,5
2099,Capitol Hill,10/4/2021,F,1,1,Entire home/apt,4,1 bath,1,1,120,1,85,4.89
2100,Shaw,10/15/2021,T,0.97,1,Entire home/apt,4,2.5 baths,2,3,685,3,19,5
2103,Dupont Circle,7/29/2015,F,0.99,339,Entire home/apt,2,1 bath,1,1,168,31,6,4.33
2104,Union Station,6/1/2017,T,1,1,Entire home/apt,2,1 bath,1,1,92,8,36,4.86
2105,Dupont Circle,7/29/2015,F,0.99,339,Entire home/apt,4,2 baths,2,2,154,31,1,5
2106,Dupont Circle,7/29/2015,F,0.99,339,Entire home/apt,2,1 bath,1,1,135,2,20,4.6
2107,Dupont Circle,7/29/2015,F,0.99,339,Entire home/apt,2,1 bath,1,1,103,31,2,5
2108,Capitol Hill,7/29/2015,F,0.99,339,Entire home/apt,3,1 bath,1,2,171,2,27,4.85
2109,Union Station,5/26/2021,F,1,1,Entire home/apt,4,1 bath,1,4,169,3,50,4.82
2110,Dupont Circle,7/29/2015,F,0.99,339,Entire home/apt,2,1 bath,1,1,302,31,4,5
2111,Dupont Circle,8/26/2019,T,0.98,21,Entire home/apt,2,1 bath,,1,179,2,115,4.83
2112,Capitol Hill,5/16/2013,T,0.97,3,Entire home/apt,2,1 bath,1,1,120,2,43,4.93
2113,Dupont Circle,8/26/2019,T,0.98,21,Entire home/apt,2,1 bath,,1,194,2,104,4.89
2114,Capitol Hill,10/25/2021,T,0.96,7,Entire home/apt,2,1 bath,1,1,152,31,84,4.81
2115,Capitol Hill,11/4/2020,T,0.98,1,Entire home/apt,2,1 bath,1,2,105,2,117,4.97
2116,Capitol Hill,10/12/2021,T,1,6,Entire home/apt,5,1 bath,2,2,120,31,27,4.78
2117,Capitol Hill,7/29/2015,F,0.99,339,Entire home/apt,3,1 bath,1,2,116,31,1,4
2118,Union Station,10/15/2015,T,0.98,284,Entire home/apt,6,4 baths,3,3,449,31,14,5
2119,Union Station,11/1/2021,T,1,1,Entire home/apt,4,1 bath,1,2,130,2,102,4.9
2120,Dupont Circle,7/29/2015,F,0.99,339,Entire home/apt,4,2 baths,2,2,175,31,1,5
2121,Capitol Hill,7/29/2015,F,0.99,339,Entire home/apt,5,1 bath,2,2,163,2,7,4.71
2122,Capitol Hill,7/13/2012,T,0.99,1,Entire home/apt,3,1 bath,1,2,131,1,64,4.84
2124,Georgetown,5/14/2012,T,0.99,3,Entire home/apt,6,1.5 baths,3,4,382,2,35,5
2125,Capitol Hill,10/15/2015,T,0.98,284,Entire home/apt,4,1 bath,1,2,281,31,17,4.94
2126,Capitol Hill,10/25/2021,T,0.96,7,Entire home/apt,2,1 bath,1,1,176,2,98,4.91
2128,Union Station,9/23/2016,T,,27,Entire home/apt,6,1.5 baths,3,4,312,2,4,5
2129,Capitol Hill,10/9/2012,T,1,1,Entire home/apt,4,1 bath,1,2,237,2,66,4.91
2130,Dupont Circle,6/3/2017,T,0.98,7,Entire home/apt,4,1 bath,2,2,164,7,18,4.72
2131,Georgetown,6/20/2016,T,0.88,1,Entire home/apt,4,2.5 baths,2,2,725,180,8,4.88
2132,Capitol Hill,5/15/2014,F,1,5,Entire home/apt,2,1 bath,1,2,118,3,21,4.81
2134,Capitol Hill,9/18/2021,F,,2,Entire home/apt,3,1 bath,1,1,85,31,15,4.8
2135,Dupont Circle,4/6/2018,F,0.83,11,Entire home/apt,2,1 bath,1,1,95,31,5,4.6
2137,Capitol Hill,11/18/2021,T,0.99,1,Entire home/apt,4,1 bath,1,2,159,2,97,4.94
2138,Union Station,7/23/2014,T,0.99,4,Entire home/apt,6,2 baths,2,2,169,2,140,4.96
2141,Union Station,11/23/2021,T,1,1,Entire home/apt,6,1.5 baths,3,3,328,3,51,4.8
2142,Capitol Hill,8/15/2015,F,1,1,Entire home/apt,2,1.5 baths,1,1,275,3,8,5
2143,Capitol Hill,5/11/2016,T,0.97,8,Entire home/apt,5,1.5 baths,2,3,348,2,20,4.7
2144,Georgetown,8/13/2013,F,0.99,196,Entire home/apt,12,3 baths,6,6,618,7,18,4.67
2145,Georgetown,11/26/2021,T,1,1,Entire home/apt,3,1 bath,1,2,140,2,68,4.9
2146,Union Station,4/18/2015,T,,1,Entire home/apt,4,1 bath,1,3,149,3,27,4.93
2147,Capitol Hill,12/22/2016,F,1,2,Entire home/apt,5,1 bath,2,3,250,2,30,5
2148,Capitol Hill,7/29/2015,F,0.99,339,Entire home/apt,4,1 bath,1,2,166,2,29,4.59
2149,Dupont Circle,12/16/2016,F,0.97,5607,Entire home/apt,2,1 bath,1,1,199,32,1,5
2150,Shaw,4/27/2016,F,0.81,44,Entire home/apt,4,1 bath,2,2,108,31,2,3
2154,Capitol Hill,12/30/2014,T,1,1,Entire home/apt,4,1 bath,1,2,129,2,100,4.88
2158,Dupont Circle,10/8/2013,F,0.97,8,Entire home/apt,5,2 baths,2,2,493,1,46,4.8
2159,Capitol Hill,3/16/2015,T,1,1,Entire home/apt,2,1 bath,1,1,154,1,107,5
2160,Union Station,12/15/2021,F,,1,Entire home/apt,2,1 bath,1,1,300,31,7,4.86
2161,Shaw,11/4/2014,F,0.94,3,Entire home/apt,4,1 bath,1,2,194,5,20,4.55
2162,Shaw,7/29/2020,T,1,1,Entire home/apt,6,2 baths,2,3,240,2,84,4.86
2163,Union Station,12/16/2016,F,0.97,5607,Entire home/apt,2,1 bath,1,1,151,32,1,5
2164,Capitol Hill,8/24/2016,T,0.95,2,Entire home/apt,2,1 bath,1,2,85,3,63,4.97
2166,Capitol Hill,2/8/2016,T,0.97,4,Entire home/apt,6,2 baths,3,3,371,2,62,4.9
2167,Georgetown,10/8/2018,F,0.99,83,Entire home/apt,2,1 bath,,1,295,2,10,4.7
2168,Georgetown,10/8/2018,F,0.99,83,Entire home/apt,2,1 bath,,1,278,2,23,4.04
2169,Georgetown,10/8/2018,F,0.99,83,Entire home/apt,6,2 baths,2,3,544,2,132,4.55
2170,Georgetown,10/8/2018,F,0.99,83,Entire home/apt,2,1 bath,,1,233,2,108,4.52
2171,Georgetown,10/8/2018,F,0.99,83,Entire home/apt,4,1 bath,,2,260,2,192,4.56
2172,Georgetown,10/8/2018,F,0.99,83,Entire home/apt,4,1 bath,1,2,308,2,28,4.68
2173,Georgetown,10/8/2018,F,0.99,83,Entire home/apt,4,1 bath,1,2,324,2,35,4.43
2174,Georgetown,10/8/2018,F,0.99,83,Entire home/apt,4,1 bath,1,2,263,2,160,4.41
2175,Dupont Circle,8/26/2019,T,0.98,21,Entire home/apt,4,1 bath,2,2,376,31,94,4.82
2176,Dupont Circle,5/8/2015,F,,1,Entire home/apt,4,2 baths,2,3,132,31,2,5
2177,Dupont Circle,8/26/2019,T,0.98,21,Entire home/apt,2,1 bath,1,1,169,2,115,4.95
2178,Dupont Circle,8/26/2019,T,0.98,21,Entire home/apt,2,1 bath,,1,166,2,115,4.96
2179,Dupont Circle,8/26/2019,T,0.98,21,Entire home/apt,2,1 bath,,1,188,2,119,4.92
2181,Capitol Hill,12/27/2021,T,1,1,Entire home/apt,6,1.5 baths,3,2,196,2,47,4.94
2182,Capitol Hill,12/3/2020,T,1,4,Entire home/apt,5,2 baths,3,3,301,3,56,4.93
2183,Georgetown,10/8/2018,F,0.99,83,Entire home/apt,4,1 bath,1,2,319,2,10,4.2
2184,Capitol Hill,6/16/2015,T,1,2,Entire home/apt,4,1 bath,2,2,325,1,50,4.96
2187,Union Station,11/30/2013,T,0.93,1,Entire home/apt,3,1 bath,1,2,145,4,29,4.93
2188,Union Station,6/5/2014,T,,1,Entire home/apt,4,1 bath,1,3,157,2,72,4.83
2191,Foggy Bottom,1/12/2022,T,0.99,1,Entire home/apt,4,1.5 baths,2,3,329,2,75,4.96
2193,Capitol Hill,10/25/2021,T,0.96,7,Entire home/apt,4,1.5 baths,2,2,264,31,91,4.8
2194,Georgetown,6/14/2015,T,1,1,Entire home/apt,8,2 baths,3,6,450,1,110,4.96
2198,Union Station,4/7/2021,F,0.97,11,Entire home/apt,2,1 bath,1,1,93,3,39,4.54
2199,Capitol Hill,1/20/2022,F,0.78,1,Entire home/apt,6,2.5 baths,3,3,200,2,23,4.91
2201,Dupont Circle,2/26/2018,F,0.85,1,NA,2,1 bath,1,2,114,1,79,4.85
2203,Capitol Hill,10/28/2013,T,0.99,2,Entire home/apt,3,1 bath,1,1,250,5,11,4.91
2204,Capitol Hill,10/10/2016,T,0.98,1,Entire home/apt,4,1 bath,1,2,202,2,38,5
2205,Capitol Hill,3/26/2016,T,0.98,1,Entire home/apt,3,1 bath,,2,141,2,65,4.92
2207,Union Station,7/29/2015,F,0.99,339,Entire home/apt,10,4 baths,5,5,863,3,15,5
2208,Dupont Circle,3/9/2019,T,0.98,22,Entire home/apt,2,2 baths,1,1,219,32,22,4.59
2209,Union Station,12/26/2021,T,1,2,Entire home/apt,3,1 bath,1,1,190,6,13,4.77
2210,Capitol Hill,1/28/2022,F,1,1,Entire home/apt,6,2.5 baths,3,3,140,31,2,3
2211,Union Station,1/30/2022,T,1,2,Entire home/apt,4,1 bath,1,2,133,2,86,4.94
2212,Georgetown,10/8/2018,F,0.99,83,Entire home/apt,2,1 bath,,1,216,2,85,4.74
2214,Union Station,10/15/2015,T,0.98,284,Entire home/apt,8,4 baths,4,7,301,3,41,4.71
2215,Capitol Hill,1/13/2022,F,1,1,Entire home/apt,4,1 bath,1,2,186,1,82,4.93
2216,Union Station,2/9/2022,F,0.97,1,Entire home/apt,4,1 bath,1,2,116,2,45,4.87
2220,Shaw,8/2/2021,F,1,2,Entire home/apt,3,1 bath,1,1,150,2,41,4.85
2221,Capitol Hill,2/5/2013,F,0.95,5,Entire home/apt,2,1 bath,1,1,163,2,34,4.97
2223,Capitol Hill,2/15/2022,T,0.97,1,Entire home/apt,2,1 bath,1,1,171,2,60,4.73
2227,Shaw,9/21/2016,T,1,92,Entire home/apt,4,1 bath,1,2,290,2,22,4.64
2228,Union Station,3/21/2016,T,0.99,10,Entire home/apt,8,3.5 baths,4,5,415,3,58,4.93
2229,Capitol Hill,10/15/2018,T,0.95,2,Entire home/apt,2,1 bath,1,1,145,2,35,5
2230,Georgetown,4/24/2015,T,0.98,4,Entire home/apt,4,2.5 baths,2,2,668,2,32,5
2231,Union Station,8/30/2021,F,0.94,2,Entire home/apt,4,1 bath,1,1,190,3,9,4.33
2233,Capitol Hill,2/28/2022,T,0.96,1,Entire home/apt,4,1.5 baths,2,2,274,2,55,4.91
2234,Dupont Circle,3/6/2018,T,1,14,Private room,2,1.5 baths,1,1,355,1,1,5
2235,Dupont Circle,3/6/2018,T,1,14,Private room,4,2 baths,2,2,475,1,8,5
2236,Capitol Hill,2/28/2022,F,1,1,Entire home/apt,4,1 bath,1,2,181,3,61,4.87
2237,Foggy Bottom,2/22/2021,F,0.98,6,Entire home/apt,2,1 bath,1,1,208,1,18,4.61
2238,Foggy Bottom,2/22/2021,F,0.98,6,Entire home/apt,2,1 bath,1,1,185,1,63,4.6
2239,Capitol Hill,10/15/2015,T,0.98,284,Entire home/apt,4,1 bath,1,2,90,2,42,4.69
2241,Georgetown,10/15/2015,T,0.98,284,Entire home/apt,6,1.5 baths,2,3,221,3,31,4.68
2242,Union Station,3/9/2022,F,0.94,5,Entire home/apt,2,1 bath,1,1,83,3,31,4.48
2243,Capitol Hill,12/16/2016,F,0.97,5607,Entire home/apt,4,2 baths,2,2,277,32,1,2
2244,Dupont Circle,10/8/2012,T,1,14,Entire home/apt,7,1 bath,3,3,418,2,40,4.9
2247,Capitol Hill,9/9/2019,T,0.99,2,Entire home/apt,6,1 bath,2,3,332,2,140,4.98
2248,Union Station,12/10/2014,T,1,1,Entire home/apt,4,1 bath,1,2,118,1,76,4.97
2249,Georgetown,5/18/2009,F,0.99,164,Entire home/apt,5,2 baths,3,3,280,1,3,5
2253,Capitol Hill,11/2/2015,F,0.97,1986,Entire home/apt,2,1 bath,1,1,96,31,1,5
2255,Capitol Hill,7/20/2019,T,0.96,2,Entire home/apt,6,1.5 baths,2,3,188,1,19,4.95
